task_id,step_index,split,decision,variant,image_path,step_instruction,multi_element_instruction,target_coordinates,target_bounding_box,nearest_element_text,nearest_element_relative_position,nearest_element_tag,nearest_element_distance,nearest_element_bounding_box,Unnamed: 15
b41de74c-7493-444c-92ad-641b0ca164ee,10,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/b41de74c-7493-444c-92ad-641b0ca164ee/screenshots/step_10_click.png,Click on 'Next' button,Click on the button below ’29',"(787, 540)","[643.15625, 523.953125, 287.6875, 32.09375]",29,"[""below""]",p,60.2199510534741,"[737.859375, 469.953125, 88.953125, 20.015625]",
b47f2eb1-58d1-442d-a4b1-2463db44840f,1,test_domain_original,keep,original,run_20251112_004959_test_domain_original/b47f2eb1-58d1-442d-a4b1-2463db44840f/screenshots/step_1_click.png,Click on 'Report a Scam' button,Click on the button above ‘Lookup a Scam’,"(124, 540)","[64, 517.5, 120.71875, 45]",Lookup a Scam,"[""above""]",p,161.406091178528,"[71, 690.1875, 111.1875, 22.390625]",
b47f2eb1-58d1-442d-a4b1-2463db44840f,1,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/b47f2eb1-58d1-442d-a4b1-2463db44840f/screenshots/step_1_click.png,Click on 'Report a Scam' button,Click on the button above ‘Lookup a Scam’,"(87, 360)","[44.79999923706055, 344.53125, 84.50311660766602, 31.5]",Lookup a Scam,"[""above""]",p,112.984276051954,"[49.70000076293945, 465.4125061035156, 77.83125305175781, 15.673431396484375]",
b47f2eb1-58d1-442d-a4b1-2463db44840f,1,test_domain_original,keep,style,run_20251112_005301_test_domain_style/b47f2eb1-58d1-442d-a4b1-2463db44840f/screenshots/step_1_click.png,Click on 'Report a Scam' button,Click on the button above ‘Lookup a Scam’,"(126, 540)","[65.859375, 517.5, 120.71875, 45]",Lookup a Scam,"[""above""]",p,187.028972156137,"[71.640625, 715.203125, 111.1875, 22.390625]",
b47f2eb1-58d1-442d-a4b1-2463db44840f,1,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/b47f2eb1-58d1-442d-a4b1-2463db44840f/screenshots/step_1_click.png,Click on 'Report a Scam' button,Click on the button above ‘Lookup a Scam’,"(114, 536)","[64, 513.375, 100.703125, 45]",Lookup a Scam,"[""above""]",p,157.198039726479,"[71, 683.96875, 90.34375, 18.1875]",
b4aeab35-a6d9-4524-a1df-337432ff2800,1,test_task_style,keep,original,run_20251112_005055_test_task_original/b4aeab35-a6d9-4524-a1df-337432ff2800/screenshots/step_1_type.png,Type 'Pop Workout' in 'Search' searchbox,Type 'Pop Workout' in the searchbox to the left of 'Try Go+',"(888, 23)","[731, 9, 313.46875, 28]",Try Go+,"[""left""]",a,201.258433592943,"[1054.46875, 0, 69.046875, 45]",
b4aeab35-a6d9-4524-a1df-337432ff2800,1,test_task_style,keep,precision,run_20251112_005206_test_task_precision/b4aeab35-a6d9-4524-a1df-337432ff2800/screenshots/step_1_type.png,Type 'Pop Workout' in 'Search' searchbox,Type 'Pop Workout' in the searchbox to the left of 'Try Go+',"(909, 16)","[799.6953125, 6.299999713897705, 219.4281005859375, 19.59999990463257]",Try Go+,"[""left""]",a,140.880866893843,"[1026.1234130859375, 0, 48.332763671875, 31.5]",
b4aeab35-a6d9-4524-a1df-337432ff2800,1,test_task_style,keep,style,run_20251112_005316_test_task_style/b4aeab35-a6d9-4524-a1df-337432ff2800/screenshots/step_1_type.png,Type 'Pop Workout' in 'Search' searchbox,Type 'Pop Workout' in the searchbox to the left of 'Try Go+',"(863, 26)","[731, 9, 263.53125, 34]",Redeem Now,"[""above""]",a,101.630153248514,"[738.625, 83, 96.328125, 21]",
b4aeab35-a6d9-4524-a1df-337432ff2800,1,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/b4aeab35-a6d9-4524-a1df-337432ff2800/screenshots/step_1_type.png,Type 'Pop Workout' in 'Search' searchbox,Type 'Pop Workout' in the searchbox to the left of 'Try Go+',"(839, 23)","[440.828125, 9, 795.96875, 28]",Play,"[""above""]",a,321.38210212519,"[621.765625, 254.984375, 55.375, 55.375]",
b51de4da-67f8-4641-b0f6-9488f384e8f3,6,test_website_style,keep,original,run_20251112_005125_test_website_original/b51de4da-67f8-4641-b0f6-9488f384e8f3/screenshots/step_6_type.png,Type 'las vegas' in 'Destination or property name' textbox,Type the textbox above 'I'm traveling for work',"(519, 351)","[421, 325, 196, 52]",I'm traveling for work,"[""above""]",span,61.5211358696457,"[430, 400, 131.703125, 16]",
b51de4da-67f8-4641-b0f6-9488f384e8f3,6,test_website_style,keep,precision,run_20251112_005233_test_website_precision/b51de4da-67f8-4641-b0f6-9488f384e8f3/screenshots/step_6_type.png,Type 'las vegas' in 'Destination or property name' textbox,Type the textbox above 'I'm traveling for work',"(651, 246)","[582.6953125, 227.5, 137.20001220703125, 36.399993896484375]",I'm traveling for work,"[""above""]",span,43.064808184328704,"[588.9953002929688, 280, 92.19219970703125, 11.20001220703125]",
b51de4da-67f8-4641-b0f6-9488f384e8f3,6,test_website_style,keep,style,run_20251112_005341_test_website_style/b51de4da-67f8-4641-b0f6-9488f384e8f3/screenshots/step_6_type.png,Type 'las vegas' in 'Destination or property name' textbox,Type the textbox above 'I'm traveling for work',"(519, 341)","[421, 315, 196, 52]",I'm traveling for work,"[""above""]",span,62.0979903087904,"[430, 390, 128.71875, 16]",
b51de4da-67f8-4641-b0f6-9488f384e8f3,6,test_website_style,keep,text_shrink,run_20251113_005230_test_website_text_shrink/b51de4da-67f8-4641-b0f6-9488f384e8f3/screenshots/step_6_type.png,Type 'las vegas' in 'Destination or property name' textbox,Type the textbox above 'I'm traveling for work',"(519, 351)","[421, 325, 196, 52]",I'm traveling for work,"[""above""]",span,68.9358005123982,"[430, 403, 103.484375, 12]",
b59b1997-884f-42f0-b083-fc93d6ce64fe,3,test_task_style,keep,original,run_20251112_005055_test_task_original/b59b1997-884f-42f0-b083-fc93d6ce64fe/screenshots/step_3_click.png,Click on 'SEARCH CARS' link,Click on the link below 'Take 30 days to love it or return it',"(492, 437)","[360, 413, 264, 48]",Article,"[""near""]",span,116.10323922356,"[578.796875, 396.984375, 50.71875, 20]",
b59b1997-884f-42f0-b083-fc93d6ce64fe,3,test_task_style,keep,precision,run_20251112_005206_test_task_precision/b59b1997-884f-42f0-b083-fc93d6ce64fe/screenshots/step_3_click.png,Click on 'SEARCH CARS' link,Click on the link below 'Take 30 days to love it or return it',"(632, 296)","[539.9953002929688, 279.5, 184.79998779296875, 33.600006103515625]",Article,"[""near""]",span,81.2722328693085,"[693.153076171875, 268.2890625, 35.50311279296875, 14]",
b59b1997-884f-42f0-b083-fc93d6ce64fe,3,test_task_style,keep,style,run_20251112_005316_test_task_style/b59b1997-884f-42f0-b083-fc93d6ce64fe/screenshots/step_3_click.png,Click on 'SEARCH CARS' link,Click on the link below 'Take 30 days to love it or return it',"(492, 458)","[360, 433.765625, 264, 48]",Article,"[""below""]",span,101.368001562242,"[559.40625, 400.984375, 44.453125, 18]",
b59b1997-884f-42f0-b083-fc93d6ce64fe,3,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/b59b1997-884f-42f0-b083-fc93d6ce64fe/screenshots/step_3_click.png,Click on 'SEARCH CARS' link,Click on the link below 'Take 30 days to love it or return it',"(492, 443)","[360, 419, 264, 48]",Article,"[""below""]",span,57.6498069740101,"[516.0625, 395.984375, 34.875, 14]",
b59b1997-884f-42f0-b083-fc93d6ce64fe,5,test_task_style,keep,original,run_20251112_005055_test_task_original/b59b1997-884f-42f0-b083-fc93d6ce64fe/screenshots/step_5_click.png,Click on 'Make' button,Click on the button below 'Distance & Shipping',"(162, 442)","[0.046875, 417, 323.90625, 49]",Distance & Shipping,"[""near""]",button,49.0,"[0.046875, 368, 323.90625, 49]",
b59b1997-884f-42f0-b083-fc93d6ce64fe,5,test_task_style,keep,precision,run_20251112_005206_test_task_precision/b59b1997-884f-42f0-b083-fc93d6ce64fe/screenshots/step_5_click.png,Click on 'Make' button,Click on the button below 'Distance & Shipping',"(113, 299)","[0.03281249850988388, 282.29998779296875, 226.7343688979745, 34.300018310546875]",Distance & Shipping,"[""near""]",button,34.3000030517578,"[0.03281249850988388, 248, 226.734375, 34.29998779296875]",
b59b1997-884f-42f0-b083-fc93d6ce64fe,5,test_task_style,keep,style,run_20251112_005316_test_task_style/b59b1997-884f-42f0-b083-fc93d6ce64fe/screenshots/step_5_click.png,Click on 'Make' button,Click on the button below 'Distance & Shipping',"(58, 501)","[8.046875, 475.015625, 99.03125, 52]",Body Type,"[""above""]",h4,56.0273370775374,"[24.046875, 550.015625, 70.53125, 14]",
b59b1997-884f-42f0-b083-fc93d6ce64fe,5,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/b59b1997-884f-42f0-b083-fc93d6ce64fe/screenshots/step_5_click.png,Click on 'Make' button,Click on the button below 'Distance & Shipping',"(162, 413)","[0.046875, 388.453125, 323.90625, 49]",Distance & Shipping,"[""near""]",button,49.0,"[0.046875, 339.453125, 323.90625, 49]",
b5b427a3-2a23-4847-af06-351d96e11c27,8,test_website_style,keep,original,run_20251112_005125_test_website_original/b5b427a3-2a23-4847-af06-351d96e11c27/screenshots/step_8_click.png,Click on 'Lowest Price' link,Click on the link above 'Freehand New York',"(994, 224)","[956.203125, 215, 75.296875, 18]",Freehand New York,"[""above""]",span,68.7335367361932,"[870, 269, 166.609375, 21]",
b5b427a3-2a23-4847-af06-351d96e11c27,8,test_website_style,keep,precision,run_20251112_005233_test_website_precision/b5b427a3-2a23-4847-af06-351d96e11c27/screenshots/step_8_click.png,Click on 'Lowest Price' link,Click on the link above 'Freehand New York',"(984, 157)","[957.3374633789062, 150.5, 52.70782470703125, 12.599990844726562]",,"[""above"", ""left""]",i,53.4976564800538,"[1016.421875, 191.09999084472656, 7.3499755859375, 9.800003051757812]",
b5b427a3-2a23-4847-af06-351d96e11c27,8,test_website_style,keep,style,run_20251112_005341_test_website_style/b5b427a3-2a23-4847-af06-351d96e11c27/screenshots/step_8_click.png,Click on 'Lowest Price' link,Click on the link above 'Freehand New York',"(1000, 371)","[962.859375, 362, 74.03125, 18]",Freehand New York,"[""above""]",span,60.4182772437088,"[894, 417, 166.390625, 20]",
b5b427a3-2a23-4847-af06-351d96e11c27,8,test_website_style,keep,text_shrink,run_20251113_005230_test_website_text_shrink/b5b427a3-2a23-4847-af06-351d96e11c27/screenshots/step_8_click.png,Click on 'Lowest Price' link,Click on the link above 'Freehand New York',"(993, 226)","[957.921875, 216.5, 69.796875, 18]",,"[""above""]",i,59.4249630450887,"[1007.453125, 274.5, 10.5, 14]",
b60cd6a1-05e7-4e1b-a48c-e513c53c1c0f,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/b60cd6a1-05e7-4e1b-a48c-e513c53c1c0f/screenshots/step_3_click.png,"Click on 'London, UK' option","Click on the option above 'East London, London'","(744, 204)","[552.5, 190, 382, 28]","East London, London","[""near""]",div,28.5,"[552.5, 218, 382, 29]",
b60cd6a1-05e7-4e1b-a48c-e513c53c1c0f,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/b60cd6a1-05e7-4e1b-a48c-e513c53c1c0f/screenshots/step_3_click.png,"Click on 'London, UK' option","Click on the option above 'East London, London'","(520, 143)","[386.75, 133, 267.39996337890625, 19.599990844726562]","East London, London","[""near""]",div,19.9499969482422,"[386.75, 152.59999084472656, 267.39996337890625, 20.300003051757812]",
b60cd6a1-05e7-4e1b-a48c-e513c53c1c0f,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/b60cd6a1-05e7-4e1b-a48c-e513c53c1c0f/screenshots/step_3_click.png,"Click on 'London, UK' option","Click on the option above 'East London, London'","(744, 204)","[552.5, 190, 382, 29]","East London, London","[""near""]",div,29.5,"[552.5, 219, 382, 30]",
b60cd6a1-05e7-4e1b-a48c-e513c53c1c0f,3,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/b60cd6a1-05e7-4e1b-a48c-e513c53c1c0f/screenshots/step_3_click.png,"Click on 'London, UK' option","Click on the option above 'East London, London'","(744, 204)","[552.5, 190, 382, 28]","East London, London","[""near""]",div,28.5,"[552.5, 218, 382, 29]",
b674adf9-8950-4d27-b888-b789ccd49479,0,test_task_style,keep,original,run_20251112_005055_test_task_original/b674adf9-8950-4d27-b888-b789ccd49479/screenshots/step_0_click.png,Click on 'Interns (1) ' checkbox,Click on the checkbox above 'Regular (32)' checkbox,"(424, 759)","[415, 750.359375, 18, 18]",,"[""above""]",input,24.0,"[415, 774.359375, 18, 18]",
b674adf9-8950-4d27-b888-b789ccd49479,0,test_task_style,keep,precision,run_20251112_005206_test_task_precision/b674adf9-8950-4d27-b888-b789ccd49479/screenshots/step_0_click.png,Click on 'Interns (1) ' checkbox,Click on the checkbox above 'Regular (32)' checkbox,"(585, 540)","[578.4953002929688, 533.6999816894531, 12.5999755859375, 12.60003662109375]",,"[""above""]",input,16.8000183105469,"[578.4953002929688, 550.5000305175781, 12.5999755859375, 12.5999755859375]",
b674adf9-8950-4d27-b888-b789ccd49479,0,test_task_style,keep,style,run_20251112_005316_test_task_style/b674adf9-8950-4d27-b888-b789ccd49479/screenshots/step_0_click.png,Click on 'Interns (1) ' checkbox,Click on the checkbox above 'Regular (32)' checkbox,"(431, 822)","[422, 813.359375, 18, 18]",,"[""above""]",input,26.0,"[422, 839.359375, 18, 18]",
b674adf9-8950-4d27-b888-b789ccd49479,0,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/b674adf9-8950-4d27-b888-b789ccd49479/screenshots/step_0_click.png,Click on 'Interns (1) ' checkbox,Click on the checkbox above 'Regular (32)' checkbox,"(424, 715)","[415, 705.75, 18, 18]",,"[""above""]",input,21.0,"[415, 726.75, 18, 18]",
b674adf9-8950-4d27-b888-b789ccd49479,2,test_task_style,keep,original,run_20251112_005055_test_task_original/b674adf9-8950-4d27-b888-b789ccd49479/screenshots/step_2_click.png,Click on 'CA (34) ' checkbox,Click on the checkbox above 'GA (3)' checkbox,"(424, 540)","[415, 531.0, 18, 18]",,"[""above""]",input,24.0,"[415, 555.0, 18, 18]",
b674adf9-8950-4d27-b888-b789ccd49479,2,test_task_style,keep,precision,run_20251112_005206_test_task_precision/b674adf9-8950-4d27-b888-b789ccd49479/screenshots/step_2_click.png,Click on 'CA (34) ' checkbox,Click on the checkbox above 'GA (3)' checkbox,"(585, 436)","[578.4953002929688, 429.5046691894531, 12.5999755859375, 12.600006103515625]",,"[""above""]",input,16.8000183105469,"[578.4953002929688, 446.3046875, 12.5999755859375, 12.600006103515625]",
b674adf9-8950-4d27-b888-b789ccd49479,2,test_task_style,keep,style,run_20251112_005316_test_task_style/b674adf9-8950-4d27-b888-b789ccd49479/screenshots/step_2_click.png,Click on 'CA (34) ' checkbox,Click on the checkbox above 'GA (3)' checkbox,"(424, 540)","[415, 531.0, 18, 18]",,"[""above""]",input,26.0,"[415, 557.0, 18, 18]",
b674adf9-8950-4d27-b888-b789ccd49479,2,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/b674adf9-8950-4d27-b888-b789ccd49479/screenshots/step_2_click.png,Click on 'CA (34) ' checkbox,Click on the checkbox above 'GA (3)' checkbox,"(424, 540)","[415, 531.0, 18, 18]",,"[""above""]",input,21.0,"[415, 552.0, 18, 18]",
b677741c-c8ab-4724-9f1e-62daecad1a61,1,test_domain_original,keep,original,run_20251112_004959_test_domain_original/b677741c-c8ab-4724-9f1e-62daecad1a61/screenshots/step_1_click.png,Click on 'Central & South America' link,Click on the link above 'EUROPE',"(960, 468)","[808.328125, 461, 303.328125, 14]",EUROPE,"[""above""]",a,34.0,"[808.328125, 495, 303.328125, 14]",
b677741c-c8ab-4724-9f1e-62daecad1a61,1,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/b677741c-c8ab-4724-9f1e-62daecad1a61/screenshots/step_1_click.png,Click on 'Central & South America' link,Click on the link above 'EUROPE',"(960, 350)","[853.8250122070312, 345.1999816894531, 212.32965087890625, 9.800018310546875]",EUROPE,"[""above""]",a,23.8000030517578,"[853.8250122070312, 369, 212.32965087890625, 9.79998779296875]",
b677741c-c8ab-4724-9f1e-62daecad1a61,1,test_domain_original,keep,style,run_20251112_005301_test_domain_style/b677741c-c8ab-4724-9f1e-62daecad1a61/screenshots/step_1_click.png,Click on 'Central & South America' link,Click on the link above 'EUROPE',"(960, 428)","[808.328125, 420, 303.328125, 15]",EUROPE,"[""above""]",a,35.0,"[808.328125, 455, 303.328125, 15]",
b677741c-c8ab-4724-9f1e-62daecad1a61,1,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/b677741c-c8ab-4724-9f1e-62daecad1a61/screenshots/step_1_click.png,Click on 'Central & South America' link,Click on the link above 'EUROPE',"(960, 478)","[808.328125, 471, 303.328125, 14]",EUROPE,"[""above""]",a,34.0,"[808.328125, 505, 303.328125, 14]",
b7069c40-4bfd-4cfe-9fdc-1c546e995edd,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/b7069c40-4bfd-4cfe-9fdc-1c546e995edd/screenshots/step_3_click.png,Click on 'View courses (106)' span,Click on the span below ‘Price: from $24’,"(1268, 540)","[985, 528.0, 566, 24]",Price: from $24,"[""below""]",span,42.5,"[985, 487.0, 566, 21]",
b7069c40-4bfd-4cfe-9fdc-1c546e995edd,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/b7069c40-4bfd-4cfe-9fdc-1c546e995edd/screenshots/step_3_click.png,Click on 'View courses (106)' span,Click on the span below ‘Price: from $24’,"(1176, 478)","[977.4953002929688, 469.6999816894531, 396.20001220703125, 16.800018310546875]",Price: from $24,"[""below""]",span,29.75,"[977.4953002929688, 441, 396.20001220703125, 14.699981689453125]",
b7069c40-4bfd-4cfe-9fdc-1c546e995edd,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/b7069c40-4bfd-4cfe-9fdc-1c546e995edd/screenshots/step_3_click.png,Click on 'View courses (106)' span,Click on the span below ‘Price: from $24’,"(652, 540)","[369, 528.0, 566, 24]",Price: from $24,"[""below""]",span,42.5,"[369, 481.5625, 566, 21]",
b7069c40-4bfd-4cfe-9fdc-1c546e995edd,3,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/b7069c40-4bfd-4cfe-9fdc-1c546e995edd/screenshots/step_3_click.png,Click on 'View courses (106)' span,Click on the span below ‘Price: from $24’,"(1268, 540)","[985, 528.0, 566, 24]",Price: from $24,"[""below""]",span,41.0,"[985, 490.0, 566, 18]",
b7069c40-4bfd-4cfe-9fdc-1c546e995edd,10,test_domain_original,keep,original,run_20251112_004959_test_domain_original/b7069c40-4bfd-4cfe-9fdc-1c546e995edd/screenshots/step_10_click.png,Click on 'Online' div,Click on the div above ‘Clear',"(528, 540)","[385.546875, 528.0, 284, 24]",Clear,"[""above""]",span,87.8558782010211,"[439.5625, 584.0, 40.578125, 24]",
b7069c40-4bfd-4cfe-9fdc-1c546e995edd,10,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/b7069c40-4bfd-4cfe-9fdc-1c546e995edd/screenshots/step_10_click.png,Click on 'Online' div,Click on the div above ‘Clear',"(369, 397)","[269.8828125, 388.5, 198.79998779296875, 16.79998779296875]",Clear,"[""above""]",span,61.4991127955014,"[307.6937561035156, 427.6999816894531, 28.4046630859375, 16.800018310546875]",
b7069c40-4bfd-4cfe-9fdc-1c546e995edd,10,test_domain_original,keep,style,run_20251112_005301_test_domain_style/b7069c40-4bfd-4cfe-9fdc-1c546e995edd/screenshots/step_10_click.png,Click on 'Online' div,Click on the div above ‘Clear',"(510, 540)","[349.546875, 528.0, 320, 24]",SHOW 60 COURSES,"[""above""]",span,90.8967598282008,"[494.578125, 592.125, 155.59375, 24]",
b7069c40-4bfd-4cfe-9fdc-1c546e995edd,10,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/b7069c40-4bfd-4cfe-9fdc-1c546e995edd/screenshots/step_10_click.png,Click on 'Online' div,Click on the div above ‘Clear',"(528, 540)","[385.546875, 531.75, 284, 16.5]",Clear,"[""above""]",span,59.6719895586751,"[492.984375, 587.75, 27.90625, 16.5]",
b7716f95-b457-4527-b0ad-335829c4c312,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/b7716f95-b457-4527-b0ad-335829c4c312/screenshots/step_3_type.png,Type 'Home Decor Inspiration' in 'Name' textbox,Type 'Home Decor Inspiration' above 'Keep this board secret',"(960, 536)","[722, 512, 476, 48]",Name,"[""below""]",label,39.5,"[722, 489, 476, 15]",
b7716f95-b457-4527-b0ad-335829c4c312,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/b7716f95-b457-4527-b0ad-335829c4c312/screenshots/step_3_type.png,Type 'Home Decor Inspiration' in 'Name' textbox,Type 'Home Decor Inspiration' above 'Keep this board secret',"(960, 536)","[793.3953247070312, 519.3953247070312, 333.20001220703125, 33.5999755859375]",Keep this board secret,"[""above""]",div,49.7040585251102,"[815.7952880859375, 578.1953125, 264.9390869140625, 12.5999755859375]",
b7716f95-b457-4527-b0ad-335829c4c312,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/b7716f95-b457-4527-b0ad-335829c4c312/screenshots/step_3_type.png,Type 'Home Decor Inspiration' in 'Name' textbox,Type 'Home Decor Inspiration' above 'Keep this board secret',"(960, 540)","[722, 516.0, 476, 48]",Name,"[""below""]",label,39.0,"[722, 494.0, 476, 14]",
b7716f95-b457-4527-b0ad-335829c4c312,3,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/b7716f95-b457-4527-b0ad-335829c4c312/screenshots/step_3_type.png,Type 'Home Decor Inspiration' in 'Name' textbox,Type 'Home Decor Inspiration' above 'Keep this board secret',"(960, 536)","[722, 512, 476, 48]",Name,"[""below""]",label,39.5,"[722, 489, 476, 15]",
ba537ab6-59d0-4b85-8c22-91a4af753180,1,test_domain_original,keep,original,run_20251112_004959_test_domain_original/ba537ab6-59d0-4b85-8c22-91a4af753180/screenshots/step_1_click.png,Click on 'Nutrition' link,Click on the link above 'Training',"(753, 312)","[695, 300.09375, 115.5, 24]",Training,"[""above""]",a,36.0,"[695, 336.09375, 115.5, 24]",
ba537ab6-59d0-4b85-8c22-91a4af753180,1,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/ba537ab6-59d0-4b85-8c22-91a4af753180/screenshots/step_1_click.png,Click on 'Nutrition' link,Click on the link above 'Training',"(815, 218)","[774.4953002929688, 210.0656280517578, 80.8499755859375, 16.79998779296875]",Training,"[""above""]",a,25.2000045776367,"[774.4953002929688, 235.265625, 80.8499755859375, 16.800003051757812]",
ba537ab6-59d0-4b85-8c22-91a4af753180,1,test_domain_original,keep,style,run_20251112_005301_test_domain_style/ba537ab6-59d0-4b85-8c22-91a4af753180/screenshots/step_1_click.png,Click on 'Nutrition' link,Click on the link above 'Training',"(957, 326)","[880.21875, 313.09375, 152.828125, 25]",Training,"[""above""]",a,37.0,"[880.21875, 350.09375, 152.828125, 25]",
ba537ab6-59d0-4b85-8c22-91a4af753180,1,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/ba537ab6-59d0-4b85-8c22-91a4af753180/screenshots/step_1_click.png,Click on 'Nutrition' link,Click on the link above 'Training',"(753, 296)","[695, 286.59375, 115.5, 19.5]",Training,"[""above""]",a,31.5,"[695, 318.09375, 115.5, 19.5]",
ba5c335f-42ac-4955-92d2-96a636e4cbee,5,test_task_style,keep,original,run_20251112_005055_test_task_original/ba5c335f-42ac-4955-92d2-96a636e4cbee/screenshots/step_5_click.png,Click on 'SHOP WITH RANGE' button,Click on the button below 'Reset price range' button,"(160, 540)","[28.046875, 515.5, 262.90625, 49]",Reset price range,"[""above""]",button,49.25,"[28.046875, 580.5, 262.90625, 17.5]",
ba5c335f-42ac-4955-92d2-96a636e4cbee,5,test_task_style,keep,precision,run_20251112_005206_test_task_precision/ba5c335f-42ac-4955-92d2-96a636e4cbee/screenshots/step_5_click.png,Click on 'SHOP WITH RANGE' button,Click on the button below 'Reset price range' button,"(112, 540)","[19.6328125, 522.8499755859375, 184.0343780517578, 34.300048828125]",Reset price range,"[""above""]",button,34.4749755859375,"[19.6328125, 568.3499755859375, 184.0343780517578, 12.25]",
ba5c335f-42ac-4955-92d2-96a636e4cbee,5,test_task_style,keep,style,run_20251112_005316_test_task_style/ba5c335f-42ac-4955-92d2-96a636e4cbee/screenshots/step_5_click.png,Click on 'SHOP WITH RANGE' button,Click on the button below 'Reset price range' button,"(164, 540)","[20.046875, 515.5, 286.90625, 49]",Reset price range,"[""near""]",button,31.25,"[20.046875, 498.0, 286.90625, 21.5]",
ba5c335f-42ac-4955-92d2-96a636e4cbee,5,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/ba5c335f-42ac-4955-92d2-96a636e4cbee/screenshots/step_5_click.png,Click on 'SHOP WITH RANGE' button,Click on the button below 'Reset price range' button,"(160, 540)","[28.046875, 520.75, 262.90625, 38.5]",Reset price range,"[""above""]",button,42.125,"[28.046875, 575.25, 262.90625, 13.75]",
bc32ce7e-8f45-43c1-98ef-27d59afb9634,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/bc32ce7e-8f45-43c1-98ef-27d59afb9634/screenshots/step_3_click.png,Click on 'Toilet Repair' button,Click on the button to the right of 'Plumbing Inspection',"(1318, 185)","[1265.09375, 165, 106.46875, 40]",Toilet Installation or Replacement,"[""right""]",button,169.140625,"[1037.28125, 165, 223.8125, 40]",
bc32ce7e-8f45-43c1-98ef-27d59afb9634,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/bc32ce7e-8f45-43c1-98ef-27d59afb9634/screenshots/step_3_click.png,Click on 'Toilet Repair' button,Click on the button to the right of 'Plumbing Inspection',"(1211, 130)","[1173.5609130859375, 115.5, 74.528076171875, 28]",Toilet Installation or Replacement,"[""right""]",button,118.3984375,"[1014.0921630859375, 115.5, 156.668701171875, 28]",
bc32ce7e-8f45-43c1-98ef-27d59afb9634,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/bc32ce7e-8f45-43c1-98ef-27d59afb9634/screenshots/step_3_click.png,Click on 'Toilet Repair' button,Click on the button to the right of 'Plumbing Inspection',"(1076, 239)","[1011.078125, 219, 129.625, 40]",,"[""above""]",path,59.7466320898052,"[1033.609375, 282.46875, 11.9986572265625, 8]",
bc32ce7e-8f45-43c1-98ef-27d59afb9634,3,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/bc32ce7e-8f45-43c1-98ef-27d59afb9634/screenshots/step_3_click.png,Click on 'Toilet Repair' button,Click on the button to the right of 'Plumbing Inspection',"(1261, 185)","[1210.265625, 165, 100.59375, 40]",Toilet Installation or Replacement,"[""right""]",button,158.3828125,"[998.09375, 165, 208.171875, 40]",
bcfeed8e-ad1d-430e-85db-b1c7246282a5,0,test_domain_original,keep,original,run_20251112_004959_test_domain_original/bcfeed8e-ad1d-430e-85db-b1c7246282a5/screenshots/step_0_click.png,Click on 'Exhibition(127)' checkbox,Click on the checkbox below ‘Workshop / Seminar(190)’,"(240, 516)","[28.59375, 505.40625, 422.8125, 22.03125]",Workshop / Seminar(190),"[""near""]",a,22.03125,"[28.59375, 483.375, 422.8125, 22.03125]",
bcfeed8e-ad1d-430e-85db-b1c7246282a5,0,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/bcfeed8e-ad1d-430e-85db-b1c7246282a5/screenshots/step_0_click.png,Click on 'Exhibition(127)' checkbox,Click on the checkbox below ‘Workshop / Seminar(190)’,"(240, 361)","[20.015625, 353.78436279296875, 439.9609375, 15.421875]",Workshop / Seminar(190),"[""near""]",a,15.421875,"[20.015625, 338.36248779296875, 439.9609375, 15.421875]",
